image_path,text,label
./data/receipts/groceries\18.jpg,"""i
GIV6 tis feedback
Thank: yousedback @ sury

K your 1D W:7an1 37/94 Nal ma

Walmart PS

863-318-0752

Hk 18-0752 Mar: MAR

7450 CYPRESS GARDENS BLY
NFL 33

009036 TEM a4

Wt .com

OOTBrapa5191 p TRY 06386

Wore raaisign F 9:98 N
07874206203. 2.84.N
104874206203 F Dag N
903700077007 6.97 X
903700076954 4.94 X
007874221000 F 7-82. N
SG4000050533 F «3.78 x
03400029305 F 476 X
004000047587 F 13.24 X
004326880002 F 1.78 X
HY Rst (003700082355 1.97 X
BATTEMree PM 0954979335214 9.97 N
QV 20n oy, 001280051783 10.97 X
CRNany MINE 007874219999 2.97 X
SRACRY SAUCE 003120001605 F 1158 0
SPREADS 002740026499 F 3.46 0
S6CT 007874212709 F090 0

SUBTOTAL 82.75

TAX 1 7.000 x 3.60

TOTAL 86.35

DEBIT TEND 86.35

CHANGE QUE 0.00

EF) DEBIT PAY FROM PRIMARY
86.35 TOTAL PURCHASE

FIFTHIHIRD DEBLT xx xxxx xx2x 9832 I 0

REF # 130400725877

NETWORK ID. 0076 APPR CODE 001740

US Debit
ATU. A0000000042203
AAC A8FABF3D0FD07485

RMINAL # SCO11151 &
Use 10/31/21 10:08:22

# ITEMS SOLD 18
Hf
Ml

wil

rices

10/31/21 10:08: 2

","{""location"": ""7450 CYPRESS GARDENS BLD"", ""shop"": ""Walmart"", ""datetime"": ""10/31/21 10:08:22"", ""items"": [{""name"": ""Unknown Item 1"", ""quantity"": 1, ""unitprice"": 9.98, ""amount"": 9.98, ""category"": ""misc""}, {""name"": ""Unknown Item 2"", ""quantity"": 1, ""unitprice"": 2.84, ""amount"": 2.84, ""category"": ""misc""}, {""name"": ""Unknown Item 3"", ""quantity"": 1, ""unitprice"": 6.97, ""amount"": 6.97, ""category"": ""misc""}, {""name"": ""Unknown Item 4"", ""quantity"": 1, ""unitprice"": 4.94, ""amount"": 4.94, ""category"": ""misc""}, {""name"": ""Unknown Item 5"", ""quantity"": 1, ""unitprice"": 7.82, ""amount"": 7.82, ""category"": ""misc""}, {""name"": ""Unknown Item 6"", ""quantity"": 1, ""unitprice"": 3.78, ""amount"": 3.78, ""category"": ""misc""}, {""name"": ""Unknown Item 7"", ""quantity"": 1, ""unitprice"": 4.76, ""amount"": 4.76, ""category"": ""misc""}, {""name"": ""Unknown Item 8"", ""quantity"": 1, ""unitprice"": 13.24, ""amount"": 13.24, ""category"": ""misc""}, {""name"": ""Unknown Item 9"", ""quantity"": 1, ""unitprice"": 1.78, ""amount"": 1.78, ""category"": ""misc""}, {""name"": ""Unknown Item 10"", ""quantity"": 1, ""unitprice"": 1.97, ""amount"": 1.97, ""category"": ""misc""}, {""name"": ""Unknown Item 11 (BATTERY?)"", ""quantity"": 1, ""unitprice"": 9.97, ""amount"": 9.97, ""category"": ""misc""}, {""name"": ""Unknown Item 12"", ""quantity"": 1, ""unitprice"": 10.97, ""amount"": 10.97, ""category"": ""misc""}, {""name"": ""Unknown Item 13"", ""quantity"": 1, ""unitprice"": 2.97, ""amount"": 2.97, ""category"": ""misc""}, {""name"": ""Sauce"", ""quantity"": 1, ""unitprice"": 11.58, ""amount"": 11.58, ""category"": ""condiments_and_spices""}, {""name"": ""Spreads"", ""quantity"": 1, ""unitprice"": 3.46, ""amount"": 3.46, ""category"": ""condiments_and_spices""}, {""name"": ""Unknown Item 16"", ""quantity"": 1, ""unitprice"": 0.9, ""amount"": 0.9, ""category"": ""misc""}], ""subtotal"": 82.75, ""tax"": 3.6, ""total"": 86.35, ""payment_method"": ""Debit"", ""change_due"": 0.0}"
./data/receipts/groceries\19.jpg,"=<
: ‘e |
SSS eetbec
= Thank yout 10 i TODRII99R NI Mar com
Sk | Walmart ae
MS 576-9425 Mar :
So I bas STATE ROAD eure.
* | ST# 00859 oP# Ey
<> | GRILL Cover 471288996937°° ec @ -
} FIBER CHOICE (036926600964 12.94 N .
S. CELERY HEART 008838965301 2.48 N
=| Sele Me toate
— — 2.51 1b
a | UBTOTAL gg 04
N = TAX 1 T1000 105
Tot TAL 3505
~ SHOPPING CARD TEND 3505,
Ra CHANGE DUE 0.00
STS SHOP.CARD REDEMPTION 35.05 ~
SSS | ACCOUNT xxxxxxxxxx%x(246 ~
— gos Beg Bal Tran Amt End Bal
157.29 35.05 122.24
odd ITEMS on Le

NU I

Sorie/21"" 7 Se

wu

","{""location"": ""STATE ROAD"", ""shop"": ""Walmart"", ""datetime"": ""10/31/21"", ""items"": [{""name"": ""GRILL Cover"", ""quantity"": 1, ""unitprice"": null, ""amount"": null, ""category"": ""misc""}, {""name"": ""FIBER CHOICE"", ""quantity"": 1, ""unitprice"": 12.94, ""amount"": 12.94, ""category"": ""health_and_personal_care""}, {""name"": ""CELERY HEART"", ""quantity"": 1, ""unitprice"": 2.48, ""amount"": 2.48, ""category"": ""produce""}], ""total"": 35.05}"
./data/receipts/groceries\2.jpg,"Give us feedback @ survey.walmart .com
Thank you! ID #:7PB6SJWCFZ2

Walmart >\<

949-498-6669 Mor : Mae
951 _AVENIDA PICO

SAN CLEMENTE CA 92673
ST# 02527 OP# 009045 TE# 45 TR¥ 06193
GV OATMEAL 007874243408 F 1.76 0
OT 2002 TUM 081236803115 6.74 X
M ATHLETICS 019104567781 24.97 X
DEXAS 15X20 008429710921 12.97 X

SUBTOTAL 46.44
TAX 1 7.750 % 3.46

TOTAL
DEBIT TEND 49.90
CHANGE DUE 0.00
EFT DEBIT PAY FROM PRIMARY
49.90 TOTAL PURCHASE
Us DEBIT xxx naxx trex 9689 I 0
REF # 029200639128

NETWORK ID. 0056 APPR CODE 461500
US DEBIT

1004
a 11:30:42

wii ii

+
Pitroduciny Walmart+
Join today at walmarL.com/plus

‘ices You Trust. Every Day.
bw Pe eraa en” Tt:80:46

","{""location"": ""951 Avenida Pico, San Clemente, CA 92673"", ""shop"": ""Walmart"", ""datetime"": ""10/04/2023 11:30:42"", ""items"": [{""name"": ""GV Oatmeal"", ""quantity"": 1, ""unitprice"": 1.76, ""amount"": 1.76, ""category"": ""grains_and_bakery""}, {""name"": ""TUM"", ""quantity"": 1, ""unitprice"": 6.74, ""amount"": 6.74, ""category"": ""health_and_personal_care""}, {""name"": ""M Athletics"", ""quantity"": 1, ""unitprice"": 24.97, ""amount"": 24.97, ""category"": ""misc""}, {""name"": ""Dexas 15x20"", ""quantity"": 1, ""unitprice"": 12.97, ""amount"": 12.97, ""category"": ""misc""}], ""total"": 49.9}"
./data/receipts/groceries\20-t.jpeg,"MIGROS TICARET A-S-

GOKKAYA CD.CEKMEKOY IST MIGROS SATIS MGZ
NISANTEPE MH. MAVERA SK. NO: 19A-20A-21A
CEKMEKOY/ISTANBUL — TEL:0850

BUYUK MUKELLEFLER V.0.6220529513

MERKEZ ADRES: ATATURK MAH. TURGUT OZAL
BULV. NO:7 ATASEHIR/1STANBUL

TARIH: 14/12/2024 SAAT 15:28
FIS NO :0228

MIGROS PLASTIK POSET 20 *0,25
AMSTERDAM BIRA 5OCL 20 *115,00 te
ETI BURCAK SUTLU *1 *32,00
0.987 KG x 299,95 TL/KG

BANVIT IZGARA TAVA aL *296 ,05
PINAR SUT 1 L *1 *45 00
0.470 KG x 22,95 TL/KG

SOGAN KURU DOKME KG x1 *10,79
0.265 KG x 124,95 TL/KG

BIBER KIRMIZI KG #1 «33,11
0.430 KG x 69,95 TL/KG

DOMATES SALKIM PKT w1 *30,08
#6002080117897273

TOPKDV x23,64
TOPLAM x562,28

~#454314xxxx%x9198 ORTAK POS = *562, 28

KOV KDV TUTARI KDV'LT TOPLAM
a1 *4,43 *447 03
%20 *19,21 *115,25
MERSIS NO: 0622052951300016

http://www .migros.com. tr

KASi YER 023 2663185
41465 7642/002/023 + 14/12/24 15:29 AC-04
c i Tletigim Merkezi: 0850 200 40 00

Miugter

PUMA
76420024165241214

SATIS

454314xxxxxx9198

aol, 28 TL

REF NO ; 434929005655

ONAY KODU : 464890

IS BANKASI

Isyeri 1D:0677785735 Sira No:000036

EKU NO:0001 Z NO:0581
/*F TY 10007408
","{""location"": ""GOKKAYA CD.CEKMEKOY IST"", ""shop"": ""MIGROS"", ""datetime"": ""14/12/2024 15:28"", ""items"": [{""name"": ""MIGROS PLASTIK POSET"", ""quantity"": 20, ""unitprice"": 0.25, ""amount"": 5.0, ""category"": ""misc""}, {""name"": ""AMSTERDAM BIRA 50CL"", ""quantity"": 20, ""unitprice"": 115.0, ""amount"": 2300.0, ""category"": ""alcholic_beverages""}, {""name"": ""ETI BURCAK SUTLU"", ""quantity"": 1, ""unitprice"": 32.0, ""amount"": 296.05, ""category"": ""snacks_and_sweets""}, {""name"": ""BANVIT IZGARA TAVA"", ""quantity"": 1, ""unitprice"": 296.05, ""amount"": 296.05, ""category"": ""chicken_and_meat""}, {""name"": ""PINAR SUT 1 L"", ""quantity"": 1, ""unitprice"": 45.0, ""amount"": 10.79, ""category"": ""dairy""}, {""name"": ""SOGAN KURU DOKME"", ""quantity"": 1, ""unitprice"": 10.79, ""amount"": 10.79, ""category"": ""produce""}, {""name"": ""BIBER KIRMIZI"", ""quantity"": 1, ""unitprice"": 33.11, ""amount"": 33.11, ""category"": ""produce""}, {""name"": ""DOMATES SALKIM PKT"", ""quantity"": 1, ""unitprice"": 30.08, ""amount"": 30.08, ""category"": ""produce""}], ""total"": 562.28}"
./data/receipts/groceries\21-t.jpeg,"hon
'GROS TICARET A-S-

GOKKAYA co. c
EKMEKOY TST MIGROS SATIS MZ
NESANTEPE Mil MAVERA SK. NO; 194-200-214
CERMEKOY ISTANBUL. TEL 0850

RORESTT UR, V.0.6220529513

MERKEZ ADRES) “ATAT i
BULV, NOtT ATASCIM RAST ANL Ie
TARTH:28/11/; srt
FI NO Kiara SAAT: 14:40
GrgRoS PLasTaK poset x20 10,25
ELMA RAN Ke fy ML 125,28
®* DIMES 7/24 ENR.KA 810 49,9
0.495 KG x 44,95 TL7KG 22,8
he Vent KG ~ #22;

2015 KG x 79,95 TL/KS :
VASA cbonen BUTT. 20 7A
#8002080117697273
SNDIRIM x10 79,95

BS
Ti x34.
TOPKDY erate

a

#454314exxxxx9198 _ ORTAK POS 411,38
kov 1 yov'Lt TOPLAM
M1 Oe a As
x10 33,64 40,00
x20 29,20 #175,20
MERSIS NO: 0622052951300016
http://www .mi gros .com. tr
KASiYER 023 2669188
sananeesApeanagsnsnnanngeannnsnceneeent™
MONEY ILE BU FISINIZDE 9,95TL

INDIRIMLT ALISVERIS YAPTINIZ

HI EH GE IIR EOE
TamBanaGore teklifin tek seferde
sut tozu ve krema

alimina 7Money=7TL hediye!
Yararlanmak icin

TAMBANAGORE yaz 5818e gonder
veya Migros uygulamasinds gorebi lirsin

21-24 Kasim tarihleri arasinda
Honey Bonus ve Bonus ile yapacag!n

toplamda 5000 TL ve uzeri alisverisine

400 Tk Bonus Hediye! Kampanya fiziksel

magazalarda gecerlidir. Kampanyaya kayit
olmak icin ilk harcemadan once BonusF las
uygulamasindan ?HEMEN KATIL?a tiklanmasi
gerekmektedir. Detaylar bonus com. tr'de

0942 7642/004/023 + 23/11/24 14:43 AC-04
ezi : 0850 200 40 00

fi a

!
194224112

SATIS

45431 4exxe*9198
«411,38 TL
REF NO : 42838738682
ONAY KODU : 419596

TS BANKAST
Isyeri 1D:0677785735 Sira No:00001¢
Terminal 1D:S117GNO1 Batch No:0016y-

eKU No:0002 2 No-0659
AF TY 10007410

","{""location"": ""NESANTEPE MAH MAVERA SK. NO; 194-200-214, CEMEKOY ISTANBUL"", ""shop"": ""MIGROS"", ""datetime"": ""28/11/2023 14:40"", ""items"": [{""name"": ""GROS PLASTIK POSET"", ""quantity"": 20, ""unitprice"": 0.51, ""amount"": 10.25, ""category"": ""misc""}, {""name"": ""ELMA"", ""quantity"": 1, ""unitprice"": 22.8, ""amount"": 22.8, ""category"": ""produce""}, {""name"": ""DIMES 7/24 ENR.KA"", ""quantity"": 1, ""unitprice"": 49.9, ""amount"": 49.9, ""category"": ""beverages""}, {""name"": ""VASA BONEN BUTT."", ""quantity"": 1, ""unitprice"": 79.95, ""amount"": 79.95, ""category"": ""chicken_and_meat""}], ""total"": 411.38}"
./data/receipts/groceries\22-t.jpeg,"ih resis ER T.A.S

7075-NISANTEPE MAH. ORMAN S 1g
ALEMOAG/CEKMEKOV/TSTANBOL, A NO#18
TEL =5065180561

ANADOLU KURUMLAR V.D. - 814 013 1899

TARTH: 19/10/2024 $ +12:
FIS NO :0047 yey
0.520 KG x 44,95 TL/KG
ELMA STARKING KG wt *23,37
ALISVERIS POSETI 43 %20 +025
ANADOLU MUTFAGI BASM 1 +51, 75
ETI LIFALIF YULAF500 — %1 ¥47,95
0.457 KG x 210,00 TL/KG
BADI BUT IZGARA TAVA 1 195,97
DEREN BARDAK POSET 1 ¥18,75
0.910 KG x 44,95 TL/KG
ELMA STARKING KG *1 40,90
0.490 KG x 49,95 TL/KG
ELMA GRANNY KG “1 *24,48
MAVDANOZ DMT M1 *14,95
0.485 KG x 29,95 TL/KG
HAVUC KG. x1 *14,53
KRUVASAN CIKOLATALI 1 x19,90
0.655 KG x 210,00 TL/KG }
BADI BONFILE / FILET  %1 +137,55
ISPANAKLI RULO BOREK ' %1 ¥13,00
ISPANAKLT RULO BOREK 1 x13,00
0.950 KG x 42,75 TL/KG
DOMATES KG “1 *40,61
MIS UHT KREMA X05 YA 1 +4100
ALISVERIS POSETI 43 20 x0,25
TOPKDV «6,00

TOPLAM

ae SSS Se A

#454314xxxxxx9198  TEK POS «998 , 21

KASi YER 009 Ixxxx

REFERANS NO: 70750016306241019

6306 7075/001/009 19/10/24 12:20 Ac-00
SATIS

454314xx¥%x*9198

*598,21 TL

REF NO ; 429313928704

ONAY KODU ; 844905

TS BANKASI

Isyeri 10:0656815677 Sira No:000018
Terminal ID:SO3AEU03 Batch No:002356
MERSIS NO:0814013189988099 SICTL:424593
xxxxx WWW SOKMARKET.COM.TR — xxxax

EKU NO:0001 Z NO:2658
/F Tu 10000593

","{""location"": ""7075-NISANTEPE MAH. ORMAN 1g, ALEMOAG/CEKMEKOY/ISTANBUL, A NO#18"", ""shop"": ""SOK MARKET"", ""datetime"": ""19/10/24 12:20"", ""items"": [{""name"": ""ELMA STARKING"", ""quantity"": 0.52, ""unitprice"": 44.95, ""amount"": 23.37, ""category"": ""produce""}, {""name"": ""ALISVERIS POSETI"", ""quantity"": 1, ""unitprice"": 0.25, ""amount"": 0.25, ""category"": ""misc""}, {""name"": ""ANADOLU MUTFAGI BASM"", ""quantity"": 1, ""unitprice"": 51.75, ""amount"": 51.75, ""category"": ""grains_and_bakery""}, {""name"": ""ETI LIFALIF YULAF"", ""quantity"": 1, ""unitprice"": 47.95, ""amount"": 47.95, ""category"": ""grains_and_bakery""}, {""name"": ""BADI BUT IZGARA TAVA"", ""quantity"": 0.457, ""unitprice"": 210.0, ""amount"": 95.97, ""category"": ""chicken_and_meat""}, {""name"": ""DEREN BARDAK POSET"", ""quantity"": 1, ""unitprice"": 18.75, ""amount"": 18.75, ""category"": ""misc""}, {""name"": ""ELMA STARKING"", ""quantity"": 0.91, ""unitprice"": 44.95, ""amount"": 40.9, ""category"": ""produce""}, {""name"": ""ELMA GRANNY"", ""quantity"": 0.49, ""unitprice"": 49.95, ""amount"": 24.48, ""category"": ""produce""}, {""name"": ""MAVDANOZ"", ""quantity"": 1, ""unitprice"": 14.95, ""amount"": 14.95, ""category"": ""produce""}, {""name"": ""HAVUC"", ""quantity"": 0.485, ""unitprice"": 29.95, ""amount"": 14.53, ""category"": ""produce""}, {""name"": ""KRUVASAN CIKOLATALI"", ""quantity"": 1, ""unitprice"": 19.9, ""amount"": 19.9, ""category"": ""snacks_and_sweets""}, {""name"": ""BADI BONFILE / FILET"", ""quantity"": 0.655, ""unitprice"": 210.0, ""amount"": 137.55, ""category"": ""chicken_and_meat""}, {""name"": ""ISPANAKLI RULO BOREK"", ""quantity"": 1, ""unitprice"": 13.0, ""amount"": 13.0, ""category"": ""grains_and_bakery""}, {""name"": ""DOMATES"", ""quantity"": 0.95, ""unitprice"": 42.75, ""amount"": 40.61, ""category"": ""produce""}, {""name"": ""MIS UHT KREMA"", ""quantity"": 1, ""unitprice"": 4.1, ""amount"": 4.1, ""category"": ""dairy""}], ""total"": 598.21}"
./data/receipts/groceries\23-t.jpeg,"yazer

MIGROS TICARET A.S-

GOKFAVA 6D CEKMEKOY TST wos SATIS MOZ

NISANTEPE MH. MAVERA. SK Mois 204-210

CEKMEKOY/ISTANBUL TEL 0850.

BUYUK MUKELLEFLER V.0.6220529513

P icp ADRES! < ATATURK MAH. TURGUT °
VoWO: 7 ATAGEH(R/1 STANBUL

TARIH: 19/127; SAAT: 10}

FIS NO 0dr!

MIGROS PLASTIM poseT #20 x0

x MALTANA ZERO ANAN  %10 430

** BISCOLATA STARZ S 1 20,00

BLACK BRUIN ENERJI I #10 *95,00
+4895

s* DOGUS BLACK LABEL — 1
2 AD x 22,50 TL/AD

s+ TSPANAK.PEYN.BORE = 1
0.642 KG x 59,95 TL/KG

M2 1 KG *

1,155 KG x 79,95 TL/KG

ARMUT SAN. MARTA mm

#6002080117897273

YNDIRIM #10

HNDIRIM m1 5

iNDIRIM aL

{NDIRIM m1

{NDI RIMLER:

sINOIRIM

MuZ YERLI KG bot 9,62

TOPKDV *7 06

TOPLAM ~260, 31
LAN! ee see

#454314ex""""*x9198 — ORTAK POS *260,31

ov KOV TUTARI KOV'LI TOPLAM
1 2,03 205,16
10 4,99 54,90

x20 70,04
MERSIS NO: 0622052951300016
http: //www.migros.com. tr

KASIYER 010 002845566
MONEY ILE BU FISINIZDE 46, 22TL
INDIRTMLI ALISVERIS YAPTINIZ

FE EIEIO OI II ITO TDI II
TamBanaGore teklifin tek seferde 120TL
zuccaciye

alimina 12Money=12TL hediye!
Yararlanmak icin

TAMBANAGORE yaz 5818e gonder

veya Migros uygulamasinda gorebilirsin

9718 7642/002/010 + 13/12/24 10:33 AC-04
zi: 0850 200 40 00

Fi a

8.

-ATIS

4314xenxxx9198

-260,31 TL
EF I 1816714261
* 302704

No;0001 Z NO:0579

varity

","{""location"": ""NISANTEPE MH. MAVERA. SK Mois 204-210, CEKMEKOY/ISTANBUL"", ""shop"": ""MIGROS TICARET A.S"", ""datetime"": ""19/12/24 10:33"", ""items"": [{""name"": ""MIGROS PLASTIC BAG"", ""quantity"": 20, ""unitprice"": 0, ""amount"": 0, ""category"": ""misc""}, {""name"": ""MALTANA ZERO ANAN"", ""quantity"": 1, ""unitprice"": 4.3, ""amount"": 4.3, ""category"": ""beverages""}, {""name"": ""BISCOLATA STARZ"", ""quantity"": 1, ""unitprice"": 20, ""amount"": 20, ""category"": ""snacks_and_sweets""}, {""name"": ""BLACK BRUIN ENERGY DRINK"", ""quantity"": 10, ""unitprice"": 9.5, ""amount"": 95, ""category"": ""beverages""}, {""name"": ""DOGUS BLACK LABEL"", ""quantity"": 2, ""unitprice"": 22.5, ""amount"": 45, ""category"": ""beverages""}, {""name"": ""SPANAK.PEYN.BORE"", ""quantity"": 0.642, ""unitprice"": 59.95, ""amount"": 38.49, ""category"": ""grains_and_bakery""}, {""name"": ""MUZ YERLI"", ""quantity"": 1.155, ""unitprice"": 79.95, ""amount"": 92.38, ""category"": ""produce""}], ""total"": 260.31}"
./data/receipts/groceries\24-t.jpeg,"MIGROS TIGARET A-S-

GOKKAYA CD. CEKMEKOY. TST MIGROS, SATIS. MGZ
MOMANTEPE. HH. MAVERA. SK. NO: 19A~20A-21A
CEKMEKOY/ISTANBUL TEL

BUYUK, MUMELLEFLER VD 6220829608

BUAEZ, ORES! : ATATORK MAK, TURGUT ZA.
Tey NO:7 ATASEHIR/STANBUL

rant: 28/10/2024 SAAT: 20:24
Fig NO 10295
*0,25
cps PLASTIK PoseT 420 0.
EAST BEZELYE 4506 a RS
490% NOTRIM tt £10495
FEAST BAMYA. 450 6 % sore)
¥115,00
¥115,00
+#115,00
#205 ,50
905 KG x 44,95 TL i
DONATES. HO og TUNG ""1 40,68
0.715 KG x 44,"" iy
LAA STARING ANG “ 32,14
9 KG x 64,9
BIBER DOLNA KE “4 ¥19,49
500 KG x 99,95 TL/KG
wuz TTHAL KG “1 209,98
1¥6002080117897279
MIGROS YEMEK IND.KRT —*0 250,00
{NDIRIMLER:
xMYemekind
TOPKDV Ze2ke
TOPLAM ~585 57

Or a

yd5qaidxexxx29198 — ORTAK POS *885,57

KOV KOV TUTART KOV'LT TOPLAM
x0 0,00 0,01
x 35,35 540,31
20 57,54 345,25

NERSIS NO: 0622052951900016
http: //www.migros.com. tr

KASIYER 023 2663185

WONEY ILE BU FISINIZDE __919,977L
TNDIRINLI ALISVERIS YAPTINIZ

cee ece Tena RRRETERTERRENTEAEERETESS
TamBanacore teklifin tek seferde 160TL
meyve, sebze

elimina 16Money=16TL hediyel
Yararlannak icin

TAMBANAGORE yaz 5818e gonder

Veva Migros uygulanasinda gorebi Tirsin

227 7642/004/023 + 25/10/24 20:31 AC-04
Musteri Tletisim 00

ini

120040227241025

SATIS
G54314x*«H«x9198
*885,.57 TL
REF NO: 429924927542
ONAY KOOU : 465981

1S BANKAST
Yeyeri 10:0677785735 $ira No:000007
Terminal 1D:S117GNO1 Batch No:001498

EKO NO:0001
/F TY 10007410
","{""location"": ""MIGROS TIGARET A-S, GOKKAYA CD. CEKMEKOY, TST MIGROS, SATIS. MGZ, MOMANTEPE. HH. MAVERA. SK. NO: 19A-20A-21A, CEKMEKOY/ISTANBUL"", ""shop"": ""MIGROS"", ""datetime"": ""28/10/2024 20:24"", ""items"": [{""name"": ""PLASTIK PoseT"", ""quantity"": 1, ""unitprice"": 0.25, ""amount"": 0.25, ""category"": ""misc""}, {""name"": ""FEAST BEZELYE"", ""quantity"": 450, ""unitprice"": 1.15, ""amount"": 115.0, ""category"": ""produce""}, {""name"": ""FEAST BAMYA"", ""quantity"": 450, ""unitprice"": 1.15, ""amount"": 115.0, ""category"": ""produce""}, {""name"": ""BIBER DOLNA"", ""quantity"": 0.5, ""unitprice"": 99.95, ""amount"": 49.98, ""category"": ""produce""}, {""name"": ""DONATES"", ""quantity"": 0.905, ""unitprice"": 44.95, ""amount"": 40.68, ""category"": ""produce""}, {""name"": ""WUUZ TTHAL"", ""quantity"": 1, ""unitprice"": 209.98, ""amount"": 209.98, ""category"": ""produce""}], ""total"": 585.57}"
./data/receipts/groceries\25-t.jpeg,"MIGRO

2 Wie
KKAYA ( SMe
EKMEK * h NO-1 ree
t iii At K i vA 2iA
BUYUK MUK isa EL 0880)
E2 Abies 220529519
BULV, Nt Mut Sty ATATURK MAH. TURGUT ¢ AL
ATASEHIR/) STANBUL
TARIE
1a be a gant :20:42
ERIKLT SU 1.5 ¥1 cde x
i ELMA GRANNY KG i 02
j MIGROS PLASTIK POSET #20 coy:
KG x 79,95 TLyKe 9
pee “ «23,5
| 0.530 KG x 59,95) 9L/Ke
| MUZ YERLT wes = a
| TOPKDV fay ae ce:
| TORKRY ey ew,
| fe Se ee

449431448 xxxx9198 Orta POS «123,17

KOV Ky UTA Kov'LT/TOPLAM
a1 #12: *122,92
20 10104 «0,25

NO; 6622052951300016
tp: //mww.migros.com.tr

KASi YER gay 269262C
j = Wee. +-93/10/24 20:14 AC-00

Fimiiiajeiaaiin
","{""location"": ""ATASEHIR, ISTANBUL"", ""shop"": ""MIGROS"", ""datetime"": ""10/24/23 20:14"", ""items"": [{""name"": ""ERIKLI SU 1.5 L"", ""quantity"": 1, ""unitprice"": 0, ""amount"": 0, ""category"": ""beverages""}, {""name"": ""ELMA GRANNY"", ""quantity"": 0.53, ""unitprice"": 59.95, ""amount"": 31.73, ""category"": ""produce""}, {""name"": ""MIGROS PLASTIK POSET"", ""quantity"": 1, ""unitprice"": 0.2, ""amount"": 0.2, ""category"": ""misc""}, {""name"": ""MUZ YERLI"", ""quantity"": 0, ""unitprice"": 79.95, ""amount"": 42.37, ""category"": ""produce""}], ""total"": 122.92}"
./data/receipts/groceries\26-t.jpeg,"MIGROS TICARET A.-S.

GOKKAYA CO CEKMEKOY IST MIGROS SATIS MGZ
NISANTEPE. MH. MAVERA SK. NO: 19A=20A-21A
CEKMEKOY/TSTANBUL — TEL :0850

BUYUK MUKELLEFLER V.D.6220529519

MERKEZ ADRES\: ATATURK MAH. TURGUT OZAL
BULV, NO:7 ATASEHIR/1STANBUL

TARTH:06/12/2024 SAAT: 11:52
FIS NO :0069

SAKA SU 0,5 L * *9,75
ULKER DORE KREM.BISK = 1 #18 ,50
RICHLAND GRANOLA YU. mL #84, 95
M EKMEK EKSI_MAYALT aL *24,00
SEK QUARK YABAN MERS wl *29,95
SAKA SU 0,5 L wa «9,75
DOGADAN ZEN.LIM.CAY a *59,50
SEK QUARK ANANAS 140 *1 *29 95
#6002080117897273

TOPKDV x2,64
TOPLAM «266,35

#979208xxxxx*3692  ORTAK POS *266,35
KDV KOV TUTART KDV'LT TOPLAM
*2,64 6,35

*1 5 * 261
MERSIS NO: 0622052951300016
http://www. mi gros.com. tr

KASiYER 044 291442
TamBanaGore teklitin tek seferde 172TL
camasir deterjani

alimina 17Money=17TL hedi ye!
Yararlanmak icin

TAMBANAGORE yaz 5818e gonder

veya Migros uygul amasinda gorebilirsin

5647 7642/004/044 + 06/12/24 11:56 Ac-04
Masteri 850 200 40 00

iii i

SATIS

979208%%xx**3692

*266,35 TL

REF NO ; 2412061157985451

ONAY KODU ; 985451

AKBANK

Isyeri 1D;0002700620 Sira No:000005
Terminal 1D:03007891 Batch No:000695

EKU NO:0001 Z NO;0665
/F TY 10007410

","{""location"": ""NISANTEPE. MH. MAVERA SK. NO: 19A=20A-21A CEKMEKOY/TSTANBUL"", ""shop"": ""MIGROS TICARET A.-S."", ""datetime"": ""06/12/2024 11:52"", ""items"": [{""name"": ""SAKA SU 0,5 L"", ""quantity"": 2, ""unitprice"": 9.75, ""amount"": 19.5, ""category"": ""beverages""}, {""name"": ""ULKER DORE KREM.BISK"", ""quantity"": 1, ""unitprice"": 18.5, ""amount"": 18.5, ""category"": ""snacks_and_sweets""}, {""name"": ""RICHLAND GRANOLA YU"", ""quantity"": 1, ""unitprice"": 84.95, ""amount"": 84.95, ""category"": ""snacks_and_sweets""}, {""name"": ""EKMEK EKSI_MAYALI"", ""quantity"": 1, ""unitprice"": 24.0, ""amount"": 24.0, ""category"": ""grains_and_bakery""}, {""name"": ""SEK QUARK YABAN MERS"", ""quantity"": 1, ""unitprice"": 29.95, ""amount"": 29.95, ""category"": ""dairy""}, {""name"": ""DOGADAN ZEN.LIM.CAY"", ""quantity"": 1, ""unitprice"": 59.5, ""amount"": 59.5, ""category"": ""beverages""}, {""name"": ""SEK QUARK ANANAS 140"", ""quantity"": 1, ""unitprice"": 29.95, ""amount"": 29.95, ""category"": ""dairy""}], ""total"": 266.35}"
